# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN where source = 'kyleplot' and Events.kyle_vel >= -11.8 and Events.Av_25 > 0 and phase between -3 and 5 and filename like '%foundation%' and filename != 'kyle_foundation_asassn16la_phase=-2.739901715.txt' and filename != 'kyle_foundation_2017cpu_phase=-1.61488826747.txt' and filename != 'kyle_foundation_2017ckx_phase=-5.02466525823.txt' and filename != 'kyle_foundation_asassn15np_phase=-1.63200650294.txt' and filename != 'kyle_foundation_asassn16jf_phase=-6.05004316433.txt' and filename != 'kyle_foundation_asassn15nr_phase=4.77672098892.txt' and filename != 'kyle_foundation_2016gsu_phase=-2.009279776.txt' and Events.SN != 'ps16fbb'
# N = 20
# N_spec = 20
# phase = 0.67
# x1 = -0.04
# vel = -10.51
# z = 0.036

  Wavelength       Flux    1-Sigma Lower    1-Sigma Upper       Phase            x1    Redshift    Velocity    SNe per Bin
        3530  1.90194        0.112524         0.137617     -0.311855    0.229151      0.0432204    -10.6497             13
        3532  1.93884        0.109081         0.132271     -0.316938    0.22423       0.0432005    -10.6509             13
        3534  1.94979        0.104482         0.131579     -0.321905    0.219247      0.0431815    -10.6521             13
        3536  1.84851        0.133821         0.147642     -0.0641725  -0.0455917     0.0414833    -10.6128             14
        3538  1.85274        0.140417         0.160543     -0.0692065  -0.0491878     0.0414741    -10.6138             14
        3540  1.8576         0.133325         0.146498     -0.074113   -0.0527917     0.041466     -10.6149             14
        3542  1.87186        0.125296         0.134113     -0.0788808  -0.0563878     0.0414589    -10.6159             14
        3544  1.89619        0.129788         0.130894     -0.0834996  -0.0599598     0.041453     -10.6168             14
        3546  1.908          0.120595         0.123482     -0.0879598  -0.0634908     0.0414482    -10.6177             14
        3548  1.91214        0.114895         0.119792     -0.0922532  -0.0669633     0.0414445    -10.6185             14
        3550  1.92353        0.110642         0.115007     -0.067999   -0.112505      0.0405529    -10.5897             15
        3552  1.93755        0.118672         0.120755     -0.0716352  -0.115786      0.0405482    -10.5903             15
        3554  1.94957        0.12837          0.129595     -0.0750805  -0.118978      0.0405441    -10.5907             15
        3556  1.96265        0.133274         0.129993     -0.0783301  -0.122065      0.0405405    -10.5911             15
        3558  1.96279        0.125373         0.125714     -0.0813803  -0.125029      0.0405372    -10.5913             15
        3560  1.94472        0.116964         0.121969     -0.0842284  -0.127856      0.0405343    -10.5915             15
        3562  1.93372        0.115017         0.119768     -0.0868726  -0.13053       0.0405317    -10.5916             15
        3564  1.94954        0.120391         0.118413     -0.089312   -0.133036      0.0405292    -10.5915             15
        3566  1.97253        0.122118         0.121862     -0.0915463  -0.135364      0.0405267    -10.5914             15
        3568  1.98618        0.122779         0.121067     -0.0935759  -0.1375        0.0405242    -10.5911             15
        3570  1.97351        0.120706         0.116485     -0.0954023  -0.139434      0.0405216    -10.5908             15
        3572  1.93664        0.121841         0.114966     -0.0970275  -0.141158      0.0405187    -10.5903             15
        3574  1.905          0.123897         0.1165       -0.0984538  -0.142665      0.0405156    -10.5897             15
        3576  1.91323        0.129248         0.119368     -0.0996839  -0.14395       0.0405121    -10.5891             15
        3578  1.94634        0.131444         0.123325     -0.100721   -0.145008      0.0405081    -10.5883             15
        3580  1.96707        0.125058         0.12034      -0.10157    -0.145839      0.0405035    -10.5874             15
        3582  1.94724        0.112862         0.110286     -0.102233   -0.146443      0.0404984    -10.5864             15
        3584  1.92729        0.105683         0.104099     -0.102715   -0.146821      0.0404926    -10.5853             15
        3586  1.93222        0.103485         0.102668     -0.10302    -0.146977      0.0404861    -10.5841             15
        3588  1.93266        0.102916         0.103743     -0.103154   -0.146916      0.0404788    -10.5829             15
        3590  1.91952        0.104576         0.105181     -0.103121   -0.146645      0.0404706    -10.5815             15
        3592  1.90971        0.106639         0.106896     -0.102925   -0.146172      0.0404617    -10.5801             15
        3594  1.91398        0.105071         0.105305     -0.102573   -0.145506      0.0404518    -10.5786             15
        3596  1.92357        0.103661         0.104245     -0.102069   -0.144656      0.040441     -10.577              15
        3598  1.9259         0.108985         0.108951     -0.101419   -0.143636      0.0404292    -10.5753             15
        3600  1.91362        0.108871         0.109103     -0.100628   -0.142454      0.0404165    -10.5736             15
        3602  1.8967         0.108427         0.104136     -0.0997027  -0.141126      0.0404028    -10.5718             15
        3604  1.87689        0.108187         0.100049     -0.0986484  -0.139661      0.0403881    -10.57               15
        3606  1.87389        0.107043         0.102726     -0.0974716  -0.138075      0.0403724    -10.5682             15
        3608  1.87192        0.111245         0.108426     -0.0961784  -0.13638       0.0403557    -10.5663             15
        3610  1.86987        0.107343         0.104155     -0.0947753  -0.134588      0.040338     -10.5643             15
        3612  1.87932        0.102165         0.0999582    -0.093269   -0.132714      0.0403192    -10.5624             15
        3614  1.88204        0.102548         0.0925167    -0.0916663  -0.130768      0.0402995    -10.5604             15
