,Unnamed: 0,Host,Name,mass,mass_Burns18,mass_DES,mass_Jones18,mass_Neill,mass_PanSTARRS,mass_SDSS,mass_SNLS,mass_Wolf,masserr,subsample,symbol,vel,velerr,z,mass_Chang,mass_2MASS,mass_Conley11
92,230,NGC 4038 (The Antennae),2007sr,10.4536,10.8572,,,10.05,,,,,0.4210617056916946,old,o,,,0.005860721152631532,,,
93,231,UGC 3611,2008c,10.4988,10.5636,,10.434000000000001,,,,,,0.13637829739368398,CSP,o,-10.54317357,0.232557785,0.01661,,,
94,232,NGC 1200,2008r,11.110399999999998,11.110399999999998,,,,,,,,0.1584512819553814,CSP,o,-10.67572124,0.234093998,0.01349,,,
95,233,IC 3284,2008ar,10.379333333333333,10.402,10.408,10.328,,,,,,0.12539360253041454,CSP,o,-10.21264563,0.240351448,0.02613,,,
96,234,KK 1524,2008bc,10.1352,10.1352,,,,,,,,0.1584512819553814,CSP,o,-11.46980253,0.226256113,0.015080000000000001,,,
97,235,ambiguous^f,2008bf,11.277999999999999,,11.165999999999999,,11.39,,,,,0.1641462762294656,old,o,-11.21077158,0.229227066,0.022172005407821167,,,
98,236,ESO 308G25,2008bq,11.2853,11.099600000000002,11.470999999999998,,,,,,,0.22109837177147926,CSP,o,-10.57939438,0.224076014,0.03398,,,
99,237,2MASX J12385810+1107502,2008bz,10.8809,10.730800000000002,11.030999999999999,,,,,,,0.1921718241574445,CSP,o,-11.04767604,0.284253408,0.060239999999999995,,,
100,238,NGC 5038,2008cd,10.6512,10.6512,,,,,,,,0.1584512819553814,CSP,o,,,0.007409999999999998,,,
101,239,J140732.38-263305.6,2008cf,,,,9.332,,,,,,,CSP,o,-10.10010294,0.280686311,0.04597,,,
102,240,ESO 428G014,2008fp,10.2208,10.2208,,,,,,,,0.1584512819553814,CSP,o,-10.82301646,0.222585415,0.00566,,,
103,241,SDSS J011149.19+143826.5,2008fr,8.6995,,8.896,8.503,,,,,,0.23024389242713936,CSP,o,-10.95359018,0.222881104,0.03897,,,
104,242,UGC 881,2008gl,11.1199,11.114800000000002,11.125,,,,,,,0.12010832610606137,CSP,o,-11.8777552,0.223606798,0.03399,,,
105,243,MCG +00-9-74,2008gp,10.8924,10.9248,,10.86,,,,,,0.12429706352122745,CSP,o,,,0.033389999999999996,,,
106,244,MCG -02-1-14,2008hj,10.4287,10.4584,10.399000000000001,,,,,,,0.12362075068531195,CSP,o,-11.57875661,0.304138127,0.03787,,,
107,245,ESO 561-G18,2008hu,11.4196,11.4196,,,,,,,,0.1584512819553814,CSP,o,-12.58048978,0.232824327,0.04967,,,
108,246,NGC 2765,2008hv,10.799,10.906000000000002,10.637,10.854000000000001,,,,,,0.16725031140977514,CSP,o,-10.84184706,0.220900791,0.01254,,,
109,247,ESO 125-G 006,2008ia,11.000800000000002,11.000800000000002,,,,,,,,0.1584512819553814,CSP,o,-11.19854811,0.224045995,0.02198,,,
110,248,MCG -03-10-52,2009d,10.4361,10.587200000000003,10.285,,,,,,,0.19295390641290575,CSP,o,-10.31390963,0.228889368,0.024990000000000002,,,
111,249,NGC 5728,2009y,11.023600000000002,11.023600000000002,,,,,,,,0.1584512819553814,CSP,o,-14.66903447,0.260768096,0.00935,,,
112,250,UGC 2998,2009ab,10.619600000000002,10.619600000000002,,,,,,,,0.1584512819553814,CSP,o,-10.87238711,0.260768096,0.01116,,,
113,251,UGC 3236,2009ad,10.787666666666668,10.662,11.015999999999998,10.685,,,,,,0.201385754764884,CSP,o,-10.23350874,0.22579271,0.028380000000000002,,,
114,252,ESO 492-2,2009ag,10.590400000000002,10.590400000000002,,,,,,,,0.1584512819553814,CSP,o,-9.972793067000001,0.224500143,0.00863,,,
115,253,FGC 175A,2004gu,10.3579,10.4908,10.225,,,,,,,0.17905979448217868,CSP,o,-10.83986462,0.230867928,0.04583,,,
116,254,NGC 4059,2005bl,11.165200000000002,11.165200000000002,,,,,,,,0.1584512819553814,CSP,o,-10.34301562,0.544026018,0.02404,,,
117,255,MCG -01-09-006,2005eq,10.804933333333333,10.878799999999998,10.956,,10.58,,,,,0.20171962940896146,CSP,o,-9.738717032,0.22460854100000002,0.028960000000000007,,,
118,256,SDSS J011643.87+004736.9,2005ir,10.229666666666667,,,10.26,10.15,,10.279000000000002,,,0.1327913986504984,CSP,o,,,0.07631,,,
119,257,NGC 1371,2005ke,10.816,10.732000000000001,,,10.9,,,,,0.14647866738880472,CSP,o,-10.18874885,0.284253408,0.00488,,,
120,258,NGC 2930,2005m,10.277000000000001,10.322000000000001,10.232000000000001,,,,,,,0.12816005617976295,CSP,o,-8.650802879,0.241950031,0.022,,,
121,259,NGC 691,2005w,10.6392,10.6392,,,,,,,,0.1584512819553814,CSP,o,-10.64726761,0.225610283,0.008879999999999999,,,
122,260,UGC 6609,2006bd,11.0564,11.0564,,,,,,,,0.1584512819553814,CSP,o,,,0.025710000000000004,,,
123,261,CGCG 108-013^d,2006bt,11.09,,,,11.09,,,,,0.1584512819553814,old,o,,,0.032479135949444064,,,
124,262,2MASX J00561810-0137327,2006gt,10.2032,10.2032,,,,,,,,0.1584512819553814,CSP,o,,,0.044739999999999995,,,
125,263,MCG-041234,2006hb,10.72345,10.564799999999998,10.913,10.466,10.95,,,,,0.24305577034911185,old,o,,,0.015330000000000003,,,
126,264,NGC 1316 (Fornax A),2006mr,11.3532,11.3532,,,,,,,,0.1584512819553814,CSP,o,-10.81427592,0.222036033,0.00587,,,
127,265,MCG 0438004,2007ai,11.083199999999998,11.083199999999998,,,,,,,,0.1584512819553814,CSP,o,,,0.031639999999999995,,,
128,266,2MASX J09591870-1928233,2007al,9.6232,9.6232,,,,,,,,0.1584512819553814,CSP,o,,,0.01211,,,
129,267,NGC 2577,2007ax,10.5304,10.5304,,,,,,,,0.1584512819553814,CSP,o,-9.375904359,0.234093998,0.00686,,,
130,268,UGC 9798,2007ba,11.0552,11.0552,,,,,,,,0.1584512819553814,CSP,o,-10.52076249,0.223606798,0.038489999999999996,,,
131,269,ESO 508-G75,2007cg,10.6308,10.501600000000003,,,10.76,,,,,0.17633105228518187,CSP,o,-14.077175,0.25059928,0.03317,,,
132,270,NGC 7461,2007hj,10.589599999999997,10.589599999999997,,,,,,,,0.1584512819553814,CSP,o,-12.30166135,0.237697286,0.0141,,,
133,271,CGCG 391014,2007jh,11.1137,11.1084,,,,,11.119000000000002,,,0.12011698464413767,CSP,o,,,0.04077,,,
134,272,MCG 0133012,2007n,10.3268,10.3268,,,,,,,,0.1584512819553814,CSP,o,-11.31255822,0.230867928,0.01287,,,
135,273,UGC 5378,2007s,9.9324,9.9848,,,9.88,,,,,0.13094181914117412,CSP,o,,,0.013869999999999999,,,
136,274,2MASX J10091969+1459268,2007ux,10.2816,10.307200000000002,,10.255999999999998,,,,,,0.12270028524824253,CSP,o,-10.83049245,0.234093998,0.030889999999999997,,,
137,275,NGC 1725,2009f,10.762,10.762,,,,,,,,0.1584512819553814,CSP,o,-11.02418923,0.250599282,0.01295,,,
138,276,,1981b,10.4298,10.389600000000002,,,10.47,,,,,0.1265544941912375,old,o,-99.9,,0.003932720682386213,,,
139,277,,1990n,10.185,10.23,,,10.14,,,,,0.12816005617976295,old,o,99.9,,0.003932720682386213,,,
140,278,NGC 3370,1994ae,9.8978,10.105600000000004,,,9.69,,,,,0.23996008001332356,old,o,-10.81017634,0.225610283,0.0046700000000000005,,,
141,279,,1998aq,10.07,10.12,,,10.02,,,,,0.13000000000000028,old,o,99.9,,0.005050160401300022,,,
142,280,,2001el,10.585,10.48,,,10.69,,,,,0.15945218719101945,old,o,99.9,,0.003435710180540966,,,
143,281,NGC 1309,2002fk,10.1596,10.3792,,,9.94,,,,,0.2502481967967008,old,o,-9.65979688,0.223606798,0.007120000000000001,,,
144,282,UGC 9391,2003du,8.6,,,,8.6,,,,,0.1584512819553814,old,o,-10.72716224,0.237697286,0.006379999999999999,,,
145,283,MCG-1-39-3,2005cf,9.6628,9.6628,,,,,,,,0.1584512819553814,old,o,-10.26975977,0.222036033,0.00704487369058497,,,
146,284,NGC 1562,asassn-16aj,10.825,,,10.825,,,,,,0.1584512819553814,Foundation,o,-11.624424366620426,0.22141815734035905,0.030745,,,
147,285,SDSS J040326.23-052930.6,asassn-15pn,9.477,,,9.477,,,,,,0.1584512819553814,Foundation,o,-10.93839,0.2437300000000001,0.0383575,,,
148,286,2MASX J23063962-1234238,asassn-15pr,9.881,,,9.881,,,,,,0.1584512819553814,Foundation,o,-11.60719,0.23823000000000005,0.033093,,,
149,287,SDSS J223323.35-012126.9,ps16evk,10.248,,,10.248,,,,,,0.1584512819553814,Foundation,o,-9.770125765830473,0.2764780224538652,0.054468100000000005,,,
150,288,ARK 530,asassn-16lg,10.569,,,10.569,,,,,,0.1584512819553814,Foundation,o,-10.296598290988696,0.2294910806545649,0.021171,,,
151,289,Uncertain,atlas17axb,9.843,,,9.843,,,,,,0.1584512819553814,Foundation,o,-11.53246,0.22066,0.031652,,,
152,290,SDSS J160414.37+164124.5,2016esh,9.937000000000001,,,9.937000000000001,,,,,,0.1584512819553814,Foundation,o,-10.448679075278127,0.22410743874311714,0.044572900000000006,,,
153,291,Mrk 0283a,asassn-15mi,9.341000000000001,,,9.341000000000001,,,,,,0.1584512819553814,Foundation,o,-4.19654,0.28771,0.0344225,,,
154,292,GALEXASC J011422.73-130915.9,atlas16bwu,10.012,,,10.012,,,,,,0.1584512819553814,Foundation,o,-9.465911790398573,0.24982426143191136,0.0718027,,,
