# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN where source = 'kyleplot' and Events.kyle_vel between -30 and -11.8 and Events.Av_25 > 0 and phase between -5 and 5 and filename like '%foundation%' and filename != 'kyle_foundation_2016cvv_phase=1.55477190182.txt'
# N = 8
# N_spec = 9
# phase = -0.44
# x1 = 0.54
# vel = -12.78
# z = 0.028

  Wavelength       Flux    1-Sigma Lower    1-Sigma Upper        Phase         x1    Redshift    Velocity    SNe per Bin
        3410  1.37556        0.0248006        0.239689     -0.599088    2.73254     0.0251549    -13.4275              2
        3412  1.32694        0.0183688        0.179835     -0.596106    2.7344      0.0250925    -13.424               2
        3414  1.32062        0.0104425        0.103992     -0.593151    2.73625     0.0250308    -13.4205              2
        3416  1.37328        0.000994407      0.0100141    -0.590213    2.73808     0.0249693    -13.4171              2
        3418  1.35234        0.0045168        0.0468031    -0.587278    2.73991     0.024908     -13.4137              2
        3420  1.32432        0.0132372        0.135867     -0.584335    2.74175     0.0248465    -13.4102              2
        3422  1.33685        0.0208343        0.215472     -0.581372    2.7436      0.0247845    -13.4068              2
        3424  1.31194        0.0336244        0.350906     -0.578379    2.74547     0.024722     -13.4033              2
        3426  1.2945         0.045591         0.480999     -0.575345    2.74736     0.0246586    -13.3997              2
        3428  1.39439        0.0452682        0.483631     -0.57226     2.74929     0.0245941    -13.3961              2
        3430  1.45286        0.0470275        0.508845     -0.569116    2.75125     0.0245283    -13.3924              2
        3432  1.43117        0.0538477        0.590079     -0.565902    2.75326     0.0244612    -13.3887              2
        3434  1.45375        0.0537218        0.596772     -0.562612    2.75531     0.0243924    -13.3848              2
        3436  1.46818        0.0529892        0.597018     -0.559239    2.75742     0.0243219    -13.3809              2
        3438  1.44056        0.0553853        0.633111     -0.555776    2.75958     0.0242495    -13.3768              2
        3440  1.43918        0.0538551        0.625101     -0.55222     2.7618      0.0241751    -13.3727              2
        3442  1.51123        0.0471163        0.107117     -0.980067    1.11852     0.0213896    -12.7674              3
        3444  1.50824        0.0438397        0.093835     -0.976972    1.12333     0.0213495    -12.7661              3
        3446  1.5276         0.0598236        0.103737     -0.973926    1.12775     0.0213073    -12.7645              3
        3448  1.55365        0.0857714        0.136168     -0.970928    1.13178     0.021263     -12.7628              3
        3450  1.56122        0.0847922        0.145986     -0.967979    1.13543     0.0212167    -12.7608              3
        3452  1.60153        0.0703695        0.134556     -0.965083    1.13869     0.0211686    -12.7585              3
        3454  1.6342         0.0981477        0.16809      -0.96224     1.14157     0.0211186    -12.7561              3
        3456  1.65085        0.110281         0.180755     -0.959454    1.14408     0.0210668    -12.7535              3
        3458  1.68546        0.0756547        0.138755     -0.956729    1.1462      0.0210135    -12.7506              3
        3460  1.69329        0.0829263        0.162068     -0.954069    1.14796     0.0209587    -12.7476              3
        3462  1.67875        0.135571         0.2433       -0.951479    1.14934     0.0209026    -12.7444              3
