# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN where filename in ('sn2003kc-20031203.49-fast.flm','sn2002kf-20021231.34-fast.flm','SN07as_070319_b01_DUP_BC.dat','sn2006ej-20060824.430-ui.flm','SN07jg_070922_b01_CLA_LD.dat','sn2003W-20030209.35-fast.flm','sn2003W-20030210.35-fast.flm','sn2003ch-20030325.16-fast.flm','sn2003ch-20030327.13-fast.flm','sn2003ch-20030328.14-fast.flm','2002bo_20020322_3200_8974_00.dat','2002bo_20020323_3356_10385_00.dat','sn2002bo-20020322-ui-corrected.flm','sn2002bo-20020322.17-fast.flm','SN05ku_051125_b01_DUP_MS.dat','sn2007bz-20070426.419-ui.flm','sn1997bp-19970409.29-fast.flm','sn1997bp-19970410.27-fast.flm','sn1997bp-19970411.30-fast.flm','sn1998dk-19980831-ui.flm','sn1998dh-19980804.36-fast.flm','sn1998ef-19981029.31-fast.flm','sn2005na-20060104.34-fast.flm','sn2005na-20060105.335-ui.flm','sn2005na-20060106.361-ui-corrected.flm','kyle_foundation_2017oz_phase=-3.82531764956.txt','kyle_foundation_2017po_phase=-0.345116699194.txt','kyle_foundation_asassn15go_phase=-0.300830730375.txt','kyle_foundation_asassn15od_phase=-1.58367556708.txt','kyle_foundation_asassn15uw_phase=-1.94283563048.txt','kyle_foundation_asassn16fs_phase=4.38281493353.txt','kyle_foundation_ps16bnz_phase=-3.2910765016.txt','kyle_foundation_2016glp_phase=-3.45854332022.txt','kyle_foundation_asassn15go_phase=0.680597699448.txt')
# N = 23
# N_spec = 34
# phase = -0.35
# x1 = nan
# vel = -12.59
# z = nan

  Wavelength         Flux    1-Sigma Lower    1-Sigma Upper         Phase         x1     Redshift    Velocity    SNe per Bin
        3334  1.51566          0.220745         0.181515     -0.40427        1.05       0.01892      -12.5711              6
        3336  1.50673          0.210201         0.17804      -0.403888       1.05       0.01892      -12.5749              6
        3338  1.49309          0.211413         0.187302     -0.403438       1.05       0.01892      -12.5784              6
        3340  1.49223          0.201386         0.172104     -0.403194       1.05       0.01892      -12.5824              6
        3342  1.47417          0.178299         0.161203     -0.402909       1.05       0.01892      -12.5856              6
        3344  1.46851          0.156883         0.168434     -0.403145       1.05       0.01892      -12.5924              6
        3346  1.47907          0.142577         0.145814     -0.40344        1.05       0.01892      -12.598               6
        3348  1.46341          0.135568         0.151778     -0.401912       1.05       0.01892      -12.5973              6
        3350  1.45913          0.172812         0.169419     -0.400879       1.05       0.01892      -12.6007              6
        3352  1.45527          0.151048         0.147388     -0.400208       1.05       0.01892      -12.6039              6
        3354  1.45192          0.151903         0.133244     -0.471654       1.05       0.0239487    -12.7598              7
        3356  1.42447          0.167613         0.137471     -0.469963       1.05       0.023837     -12.7608              7
        3358  1.42086          0.155956         0.132092     -0.469029       1.05       0.0237306    -12.7617              7
        3360  1.47361          0.1702           0.150711     -0.467953       1.05       0.0236294    -12.7626              7
        3362  1.46866          0.15293          0.114534     -0.57335        1.05       0.0235331    -12.8006              8
        3364  1.46815          0.10875          0.0892797    -0.571653       1.05       0.0234415    -12.8032              8
        3366  1.4887           0.106358         0.0885356    -0.569082       1.05       0.0233545    -12.803               8
        3368  1.53452          0.106258         0.0847595    -0.565769       1.05       0.0232717    -12.8012              8
        3370  1.50412          0.0983293        0.0957709    -0.56352        1.05       0.023193     -12.8018              8
        3372  1.48276          0.115087         0.0969528    -0.561179       1.05       0.0231182    -12.8019              8
