Name_upper,Filter,peakmjd,peakmag
PS15AII,Foundation-r,57159.386064077145,17.46373390424769
PS15AII,Foundation-i,57159.386064077145,18.109940433315842
PS15AII,Foundation-z,57159.386064077145,18.076868283211606
SN2017CJV,Foundation-g,57840.051475746426,17.941470656859703
SN2017CJV,Foundation-r,57840.051475746426,18.07564357085194
SN2017CJV,Foundation-i,57840.051475746426,18.49203497087353
SN2017CJV,Foundation-z,57840.051475746426,18.60085799907145
ASASSN-16LG,Foundation-g,57674.587738320726,15.693175052096617
ASASSN-16LG,Foundation-r,57674.587738320726,15.71105798733388
ASASSN-16LG,Foundation-i,57674.587738320726,16.34068223888923
ASASSN-16LG,Foundation-z,57674.587738320726,16.687695442783763
ASASSN-16HZ,Foundation-g,57605.19186992637,16.18932048576414
ASASSN-16HZ,Foundation-r,57605.19186992637,16.170098316688687
ASASSN-16HZ,Foundation-i,57605.19186992637,16.72141250847355
ASASSN-16HZ,Foundation-z,57605.19186992637,16.78061875082659
PS15BWH,Foundation-g,57278.9699612725,17.928548749406414
PS15BWH,Foundation-r,57278.9699612725,17.95476921814094
PS15BWH,Foundation-i,57278.9699612725,18.61438859159915
PS15BWH,Foundation-z,57278.9699612725,18.71581693760348
PS16EZ,Foundation-g,57402.059841655326,18.691218897976583
PS16EZ,Foundation-r,57402.059841655326,18.589931915312924
PS16EZ,Foundation-i,57402.059841655326,19.035586018468287
PS16EZ,Foundation-z,57402.059841655326,19.162486954307948
ASASSN-15MF,Foundation-g,57212.50276471964,16.271564455335472
ASASSN-15MF,Foundation-r,57212.50276471964,16.28898554912029
ASASSN-15MF,Foundation-i,57212.50276471964,17.013597683662272
ASASSN-15MF,Foundation-z,57212.50276471964,16.922946943166394
ASASSN-16IP,Foundation-g,57619.28114477452,15.253118137329961
ASASSN-16IP,Foundation-r,57619.28114477452,15.489759685885193
ASASSN-16IP,Foundation-i,57619.28114477452,15.98525515191678
ASASSN-16IP,Foundation-z,57619.28114477452,15.931686434627164
ASASSN-15IL,Foundation-g,57161.333990063744,15.898088081376855
ASASSN-15IL,Foundation-r,57161.333990063744,15.943173648459982
ASASSN-15IL,Foundation-i,57161.333990063744,16.479153323824534
ASASSN-15IL,Foundation-z,57161.333990063744,16.42698001787585
PS15CGE,Foundation-g,57310.813803684025,19.347858482018708
PS15CGE,Foundation-r,57310.813803684025,19.186719332194706
PS15CGE,Foundation-i,57310.813803684025,19.39299926392228
PS15CGE,Foundation-z,57310.813803684025,19.957655600289264
SN2016AYG,Foundation-g,57467.61264159514,17.34153262564199
SN2016AYG,Foundation-r,57467.61264159514,17.418840222814907
SN2016AYG,Foundation-i,57467.61264159514,18.064849676426427
SN2016AYG,Foundation-z,57467.61264159514,17.90498803835803
PS15CWX,Foundation-g,57348.48423224613,16.89129309172907
PS15CWX,Foundation-r,57348.48423224613,16.86918699013619
PS15CWX,Foundation-i,57348.48423224613,17.367352730166413
PS15CWX,Foundation-z,57348.48423224613,17.37664343410011
SN2016ARC,Foundation-g,57448.55624047032,16.757980926879558
SN2016ARC,Foundation-r,57448.55624047032,16.350412473248177
SN2016ARC,Foundation-i,57448.55624047032,16.621734634803982
SN2016ARC,Foundation-z,57448.55624047032,16.718185024963393
PTSS-16EFW,Foundation-g,57509.64326717585,17.47119979442182
PTSS-16EFW,Foundation-r,57509.64326717585,17.279705768488387
PTSS-16EFW,Foundation-i,57509.64326717585,18.03091258229228
PTSS-16EFW,Foundation-z,57509.64326717585,17.622846286288162
PS16EVK,Foundation-g,57695.16646440197,17.684438595215617
PS16EVK,Foundation-r,57695.16646440197,17.717679570037394
PS16EVK,Foundation-i,57695.16646440197,18.24645317731869
PS16EVK,Foundation-z,57695.16646440197,18.221533201157435
PSNJ0153424,Foundation-g,57393.654871568186,16.51788069569677
PSNJ0153424,Foundation-r,57393.654871568186,16.4692209931543
PSNJ0153424,Foundation-i,57393.654871568186,16.886864846693488
PSNJ0153424,Foundation-z,57393.654871568186,16.914497929147355
ASASSN-15LG,Foundation-g,57196.51577397699,15.334786902811196
ASASSN-15LG,Foundation-r,57196.51577397699,15.855206928602607
ASASSN-15LG,Foundation-i,57196.51577397699,16.335200717625426
ASASSN-15LG,Foundation-z,57196.51577397699,16.42769714981682
SN2017CIY,Foundation-g,57839.722662718836,17.39510083545367
SN2017CIY,Foundation-r,57839.722662718836,17.43174948235224
SN2017CIY,Foundation-i,57839.722662718836,17.716409326451025
SN2017CIY,Foundation-z,57839.722662718836,17.845530620110697
SN2016IXF,Foundation-g,57742.825681248985,17.95020166927124
SN2016IXF,Foundation-r,57742.825681248985,18.121487804981587
SN2016IXF,Foundation-i,57742.825681248985,18.636705468066403
SN2016IXF,Foundation-z,57742.825681248985,18.884616616133954
ASASSN-16ET,Foundation-g,57511.376799390615,16.820342723205957
ASASSN-16ET,Foundation-r,57511.376799390615,16.71510176812949
ASASSN-16ET,Foundation-i,57511.376799390615,17.161164976552318
ASASSN-16ET,Foundation-z,57511.376799390615,17.257582449496336
ATLAS17AJN,Foundation-g,57777.01301425425,16.62083097956444
ATLAS17AJN,Foundation-r,57777.01301425425,16.441837215876816
ATLAS17AJN,Foundation-i,57777.01301425425,17.185821249561425
ATLAS17AJN,Foundation-z,57777.01301425425,17.348683607414735
GAIA17BCI,Foundation-g,57881.470909597236,15.799871389708647
GAIA17BCI,Foundation-r,57881.470909597236,15.771464889702436
GAIA17BCI,Foundation-i,57881.470909597236,16.37569152644349
GAIA17BCI,Foundation-z,57881.470909597236,16.46417834962342
ATLAS17BAS,Foundation-g,57813.16686916607,15.655070884641223
ATLAS17BAS,Foundation-r,57813.16686916607,15.701079560952476
ATLAS17BAS,Foundation-i,57813.16686916607,16.25016279288503
ATLAS17BAS,Foundation-z,57813.16686916607,16.28888973491461
PS16BNZ,Foundation-g,57487.50244200994,17.991247230254277
PS16BNZ,Foundation-r,57487.50244200994,18.127850165089445
PS16BNZ,Foundation-i,57487.50244200994,18.578785437111055
PS16BNZ,Foundation-z,57487.50244200994,18.71861561497594
PS17CKG,Foundation-g,57865.730316881345,16.953112346574926
PS17CKG,Foundation-r,57865.730316881345,17.36244656784267
PS17CKG,Foundation-i,57865.730316881345,18.10494557355607
PS17CKG,Foundation-z,57865.730316881345,18.011204926751947
CSS160129,Foundation-g,57417.157590656985,17.809781202728605
CSS160129,Foundation-r,57417.157590656985,17.969292331264086
CSS160129,Foundation-i,57417.157590656985,18.63847371955057
CSS160129,Foundation-z,57417.157590656985,18.711717627513824
AT2016CVV,Foundation-g,57558.56155581843,17.676560856647622
AT2016CVV,Foundation-r,57558.56155581843,17.526564547913903
AT2016CVV,Foundation-i,57558.56155581843,18.065936533934583
AT2016CVV,Foundation-z,57558.56155581843,18.081809938053553
PS17YT,Foundation-g,57786.86884712248,17.998741167604372
PS17YT,Foundation-r,57786.86884712248,18.20244677668412
PS17YT,Foundation-i,57786.86884712248,18.704090297643948
PS17YT,Foundation-z,57786.86884712248,18.945893730503293
ASASSN-15TZ,Foundation-g,57376.156640114285,17.00293027987242
ASASSN-15TZ,Foundation-r,57376.156640114285,16.738736394842498
ASASSN-15TZ,Foundation-i,57376.156640114285,17.055993210960455
ASASSN-15TZ,Foundation-z,57376.156640114285,14.104062116083183
PTSS-17NIQ,Foundation-g,57842.87006388489,18.245325355567502
PTSS-17NIQ,Foundation-r,57842.87006388489,18.200562039354065
PTSS-17NIQ,Foundation-i,57842.87006388489,18.78881384247859
PTSS-17NIQ,Foundation-z,57842.87006388489,18.98966173465597
ASASSN-15GO,Foundation-g,57122.62630499023,16.447979465314845
ASASSN-15GO,Foundation-r,57122.62630499023,16.172595600820884
ASASSN-15GO,Foundation-i,57122.62630499023,16.778731507598348
ASASSN-15GO,Foundation-z,57122.62630499023,16.445375770385354
SN2016ESH,Foundation-g,57613.20407765268,17.227336457488473
SN2016ESH,Foundation-r,57613.20407765268,17.389137125889064
SN2016ESH,Foundation-i,57613.20407765268,17.97016033379801
SN2016ESH,Foundation-z,57613.20407765268,18.121642037178795
CSS151120,Foundation-g,57352.86351040704,18.126217177663875
CSS151120,Foundation-r,57352.86351040704,18.10776442488117
CSS151120,Foundation-i,57352.86351040704,18.612961348351874
CSS151120,Foundation-z,57352.86351040704,18.63794230089033
ASASSN-15BC,Foundation-g,57047.81978742581,17.106546333527273
ASASSN-15BC,Foundation-r,57047.81978742581,17.07090894489849
ASASSN-15BC,Foundation-i,57047.81978742581,17.635881929309306
ASASSN-15BC,Foundation-z,57047.81978742581,17.7230883021596
ASASSN-17AT,Foundation-g,57777.13220728735,16.43659400748284
ASASSN-17AT,Foundation-r,57777.13220728735,16.452301480543582
ASASSN-17AT,Foundation-i,57777.13220728735,17.018373657613168
ASASSN-17AT,Foundation-z,57777.13220728735,17.11449225974476
ASASSN-17BS,Foundation-g,57791.1706435534,16.106815125360093
ASASSN-17BS,Foundation-r,57791.1706435534,16.022340093960416
ASASSN-17BS,Foundation-i,57791.1706435534,16.437278427061585
ASASSN-17BS,Foundation-z,57791.1706435534,16.554366646819197
AT2017WB,Foundation-g,57790.16645711785,16.53757579037707
AT2017WB,Foundation-r,57790.16645711785,16.52393835952068
AT2017WB,Foundation-i,57790.16645711785,17.183151831460684
AT2017WB,Foundation-z,57790.16645711785,17.217740273929945
AT2017YA,Foundation-g,57782.69957676157,18.13197071004375
AT2017YA,Foundation-r,57782.69957676157,17.95203705430642
AT2017YA,Foundation-i,57782.69957676157,17.974382098293386
AT2017YA,Foundation-z,57782.69957676157,18.018590798366414
PSNJ1602512,Foundation-g,57172.47366780182,15.87538166451914
PSNJ1602512,Foundation-r,57172.47366780182,15.787859302198616
PSNJ1602512,Foundation-i,57172.47366780182,16.493402458829706
PSNJ1602512,Foundation-z,57172.47366780182,16.410216499349065
PS16AER,Foundation-g,57434.133014774015,18.01646310315729
PS16AER,Foundation-r,57434.133014774015,18.028154664023777
PS16AER,Foundation-i,57434.133014774015,18.483996596797216
PS16AER,Foundation-z,57434.133014774015,18.637132905148263
PS17TN,Foundation-g,57785.87064202055,17.496091726736516
PS17TN,Foundation-r,57785.87064202055,17.518654946954207
PS17TN,Foundation-i,57785.87064202055,18.05913165326729
PS17TN,Foundation-z,57785.87064202055,18.203972449663926
SN2016CUV,Foundation-g,57554.99636333287,18.490623836644797
SN2016CUV,Foundation-r,57554.99636333287,18.6376752144328
SN2016CUV,Foundation-i,57554.99636333287,19.133890153921026
SN2016CUV,Foundation-z,57554.99636333287,19.87391267974422
SN2017COA,Foundation-g,57848.81159831332,17.404570027204574
SN2017COA,Foundation-r,57848.81159831332,17.48339632044886
SN2017COA,Foundation-i,57848.81159831332,17.95483045158014
SN2017COA,Foundation-z,57848.81159831332,17.944159225830063
ATLAS16CXR,Foundation-g,57666.60266744501,15.924612753034648
ATLAS16CXR,Foundation-r,57666.60266744501,15.888260681288102
ATLAS16CXR,Foundation-i,57666.60266744501,16.26831852278251
ATLAS16CXR,Foundation-z,57666.60266744501,16.127980206609482
ASASSN-17EB,Foundation-g,57838.030298368176,17.739960314935505
ASASSN-17EB,Foundation-r,57838.030298368176,17.68784660231563
ASASSN-17EB,Foundation-i,57838.030298368176,18.212806656224526
ASASSN-17EB,Foundation-z,57838.030298368176,18.369286229254335
SN2016HHV,Foundation-g,57693.44253738718,17.83095852337742
SN2016HHV,Foundation-r,57693.44253738718,17.9930004103026
SN2016HHV,Foundation-i,57693.44253738718,18.87395255427237
SN2016HHV,Foundation-z,57693.44253738718,18.868286204843905
ASASSN-16CH,Foundation-g,57454.86713139972,17.28400343876653
ASASSN-16CH,Foundation-r,57454.86713139972,17.005888935003227
ASASSN-16CH,Foundation-i,57454.86713139972,17.42755168800394
ASASSN-16CH,Foundation-z,57454.86713139972,17.332297262253398
ATLAS17DZG,Foundation-g,57864.6109135726,17.319980476256095
ATLAS17DZG,Foundation-r,57864.6109135726,17.463601975495532
ATLAS17DZG,Foundation-i,57864.6109135726,18.09256721643443
ATLAS17DZG,Foundation-z,57864.6109135726,18.158665567723254
SN2017DEZ,Foundation-g,57873.51752794952,17.311928735557856
SN2017DEZ,Foundation-r,57873.51752794952,17.35467473473251
SN2017DEZ,Foundation-i,57873.51752794952,17.91846528643159
SN2017DEZ,Foundation-z,57873.51752794952,18.01475646013358
SN2016AQA,Foundation-g,57443.001157499835,17.672982060258207
SN2016AQA,Foundation-r,57443.001157499835,17.69561992417647
SN2016AQA,Foundation-i,57443.001157499835,17.962831195187075
SN2016AQA,Foundation-z,57443.001157499835,18.485096024263736
MASTERJ151647.17,Foundation-g,57577.461435317455,17.813653119587947
MASTERJ151647.17,Foundation-r,57577.461435317455,18.105479604349007
MASTERJ151647.17,Foundation-i,57577.461435317455,19.149174008229416
MASTERJ151647.17,Foundation-z,57577.461435317455,19.336889305203307
SN2016GLZ,Foundation-g,57664.61798240048,17.01755869093136
SN2016GLZ,Foundation-r,57664.61798240048,17.029647601268216
SN2016GLZ,Foundation-i,57664.61798240048,17.589855897988606
SN2016GLZ,Foundation-z,57664.61798240048,17.733015492831722
PSNJ1628383,Foundation-g,57163.849066536044,17.02936506595676
PSNJ1628383,Foundation-r,57163.849066536044,17.164721874310747
PSNJ1628383,Foundation-i,57163.849066536044,18.164085353610393
PSNJ1628383,Foundation-z,57163.849066536044,17.63151669515219
AT2017NS,Foundation-g,57784.27152166031,17.24272664118922
AT2017NS,Foundation-r,57784.27152166031,17.046796413397974
AT2017NS,Foundation-i,57784.27152166031,17.442389415531384
AT2017NS,Foundation-z,57784.27152166031,17.56386490714963
AT2016AJL,Foundation-g,57442.695652825314,18.404201860562896
AT2016AJL,Foundation-r,57442.695652825314,18.35478045253268
AT2016AJL,Foundation-i,57442.695652825314,18.827194751941708
AT2016AJL,Foundation-z,57442.695652825314,18.947187753425204
ASASSN-16CY,Foundation-g,57461.40707239696,16.701596728673255
ASASSN-16CY,Foundation-r,57461.40707239696,16.64922767029046
ASASSN-16CY,Foundation-i,57461.40707239696,17.258070298933806
ASASSN-16CY,Foundation-z,57461.40707239696,18.154312635531323
CSS160428,Foundation-g,57517.54287499478,16.423502516758088
CSS160428,Foundation-r,57517.54287499478,16.528270028516943
CSS160428,Foundation-i,57517.54287499478,17.062135081698884
CSS160428,Foundation-z,57517.54287499478,17.23348567781437
PS17BII,Foundation-g,57812.10350074188,18.481471838266224
PS17BII,Foundation-r,57812.10350074188,18.617104943567796
PS17BII,Foundation-i,57812.10350074188,18.78310293977049
PS17BII,Foundation-z,57812.10350074188,20.129357108829968
ASASSN-15NQ,Foundation-g,57247.61187705748,16.368647359755876
ASASSN-15NQ,Foundation-r,57247.61187705748,16.514579679903377
ASASSN-15NQ,Foundation-i,57247.61187705748,17.061493232651316
ASASSN-15NQ,Foundation-z,57247.61187705748,17.161895544024105
PS17AKJ,Foundation-g,57798.747168199676,17.379501682588018
PS17AKJ,Foundation-r,57798.747168199676,17.38763425538996
PS17AKJ,Foundation-i,57798.747168199676,17.88394068624453
PS17AKJ,Foundation-z,57798.747168199676,18.102150976262852
AT2016GKY,Foundation-g,57651.45886789867,12.704321769207818
AT2016GKY,Foundation-r,57651.45886789867,18.59447970896877
AT2016GKY,Foundation-i,57651.45886789867,21.41768196554646
AT2016GKY,Foundation-z,57651.45886789867,22.791974353312913
ATLAS16AHJ,Foundation-g,57463.12111442764,18.383261246903647
ATLAS16AHJ,Foundation-r,57463.12111442764,18.295036143716274
ATLAS16AHJ,Foundation-i,57463.12111442764,18.392410554328347
ATLAS16AHJ,Foundation-z,57463.12111442764,19.110416601460393
PS15AHS,Foundation-g,57156.82224968482,16.027150701742965
PS15AHS,Foundation-r,57156.82224968482,16.126085679496185
PS15AHS,Foundation-i,57156.82224968482,16.71534930087389
PS15AHS,Foundation-z,57156.82224968482,16.732591526644683
ATLAS17AJS,Foundation-g,57782.14222811253,17.232767520399708
ATLAS17AJS,Foundation-r,57782.14222811253,17.106728819392888
ATLAS17AJS,Foundation-i,57782.14222811253,17.56023461820508
ATLAS17AJS,Foundation-z,57782.14222811253,17.579706732024274
ASASSN-16EX,Foundation-g,57524.73637310538,16.728774896138894
ASASSN-16EX,Foundation-r,57524.73637310538,16.87415945447926
ASASSN-16EX,Foundation-i,57524.73637310538,17.28499217218858
ASASSN-16EX,Foundation-z,57524.73637310538,17.41284102881721
SN2017NW,Foundation-g,57777.172773044025,18.403357983517388
SN2017NW,Foundation-r,57777.172773044025,18.291160035616645
SN2017NW,Foundation-i,57777.172773044025,18.94209349398048
SN2017NW,Foundation-z,57777.172773044025,18.734681763594764
ASASSN-15PM,Foundation-g,57278.06095877497,17.231036703418273
ASASSN-15PM,Foundation-r,57278.06095877497,17.34297742602904
ASASSN-15PM,Foundation-i,57278.06095877497,18.01924638936783
ASASSN-15PM,Foundation-z,57278.06095877497,18.47977721765781
SN2016AFK,Foundation-g,57440.677555283626,17.79120084431175
SN2016AFK,Foundation-r,57440.677555283626,17.790652491374722
SN2016AFK,Foundation-i,57440.677555283626,18.196793252649197
SN2016AFK,Foundation-z,57440.677555283626,18.460863624752996
ASASSN-16BC,Foundation-g,57430.15128208669,16.257226935292902
ASASSN-16BC,Foundation-r,57430.15128208669,16.386619590201356
ASASSN-16BC,Foundation-i,57430.15128208669,17.102592019040454
ASASSN-16BC,Foundation-z,57430.15128208669,17.010837324718292
AT2017PO,Foundation-g,57784.8390270098,16.303371266407552
AT2017PO,Foundation-r,57784.8390270098,16.41321473645496
AT2017PO,Foundation-i,57784.8390270098,16.994002517657165
AT2017PO,Foundation-z,57784.8390270098,17.171049973128827
ASASSN-15HY,Foundation-g,57153.36310356473,15.541799125478134
ASASSN-15HY,Foundation-r,57153.36310356473,15.291762954280125
ASASSN-15HY,Foundation-i,57153.36310356473,15.978442155655543
ASASSN-15HY,Foundation-z,57153.36310356473,15.511968962215342
SN2017CKX,Foundation-g,57846.6675854408,16.374914992979992
SN2017CKX,Foundation-r,57846.6675854408,16.494778172483393
SN2017CKX,Foundation-i,57846.6675854408,16.95676815518761
SN2017CKX,Foundation-z,57846.6675854408,16.99623532622181
SN2016GLP,Foundation-g,57658.674537831306,19.239084709354845
SN2016GLP,Foundation-r,57658.674537831306,18.955618992216127
SN2016GLP,Foundation-i,57658.674537831306,19.156108960575462
SN2016GLP,Foundation-z,57658.674537831306,20.075691406800257
AT2016GMG,Foundation-g,57662.1694066978,18.26776563751853
AT2016GMG,Foundation-r,57662.1694066978,18.195346331259838
AT2016GMG,Foundation-i,57662.1694066978,18.464353654587153
AT2016GMG,Foundation-z,57662.1694066978,18.602400861579127
PS16EM,Foundation-g,57386.703909431366,19.11417354026892
PS16EM,Foundation-r,57386.703909431366,18.6716112407737
PS16EM,Foundation-i,57386.703909431366,19.063109510697434
PS16EM,Foundation-z,57386.703909431366,20.037257508757317
ASASSN-17CO,Foundation-g,57808.19231737816,15.906318832623894
ASASSN-17CO,Foundation-r,57808.19231737816,15.798447410875799
ASASSN-17CO,Foundation-i,57808.19231737816,16.25231950813106
ASASSN-17CO,Foundation-z,57808.19231737816,16.337669115445596
ATLAS16CPU,Foundation-g,57630.8007384454,15.82322361721252
ATLAS16CPU,Foundation-r,57630.8007384454,15.794423610537367
ATLAS16CPU,Foundation-i,57630.8007384454,16.460931008438287
ATLAS16CPU,Foundation-z,57630.8007384454,16.469720592453616
AT2017DFQ,Foundation-g,57870.28682054058,15.838544529758606
AT2017DFQ,Foundation-r,57870.28682054058,15.908666862748952
AT2017DFQ,Foundation-i,57870.28682054058,16.453196136872045
AT2017DFQ,Foundation-z,57870.28682054058,16.564476339746008
SN2017CPU,Foundation-g,57847.483877029255,17.322920802521065
SN2017CPU,Foundation-r,57847.483877029255,17.445766368222355
SN2017CPU,Foundation-i,57847.483877029255,18.036498663708606
SN2017CPU,Foundation-z,57847.483877029255,18.223220032798586
ASASSN-16FO,Foundation-g,57540.08268755896,16.122568370772992
ASASSN-16FO,Foundation-r,57540.08268755896,16.311150937256194
ASASSN-16FO,Foundation-i,57540.08268755896,16.98862228530898
ASASSN-16FO,Foundation-z,57540.08268755896,16.945064698872212
CSS161013,Foundation-g,57694.98005960479,17.95243899430658
CSS161013,Foundation-r,57694.98005960479,17.88494754853974
CSS161013,Foundation-i,57694.98005960479,18.00589812863761
CSS161013,Foundation-z,57694.98005960479,18.163744014365264
ASASSN-15SF,Foundation-g,57332.87997346361,15.940997510365982
ASASSN-15SF,Foundation-r,57332.87997346361,16.07853231262071
ASASSN-15SF,Foundation-i,57332.87997346361,16.76221946967093
ASASSN-15SF,Foundation-z,57332.87997346361,16.801692138040885
ATLAS17AXB,Foundation-g,57796.66531896495,16.705545675546794
ATLAS17AXB,Foundation-r,57796.66531896495,16.770867188235936
ATLAS17AXB,Foundation-i,57796.66531896495,17.292555254057948
ATLAS17AXB,Foundation-z,57796.66531896495,17.389604760972706
ASASSN-16DB,Foundation-g,57465.18161264226,17.11724666899906
ASASSN-16DB,Foundation-r,57465.18161264226,17.047879675440814
ASASSN-16DB,Foundation-i,57465.18161264226,17.493889229484797
ASASSN-16DB,Foundation-z,57465.18161264226,17.554973152686465
PS16FA,Foundation-g,57400.32517691273,17.62532094464268
PS16FA,Foundation-r,57400.32517691273,17.73492032853301
PS16FA,Foundation-i,57400.32517691273,18.19494357750964
PS16FA,Foundation-z,57400.32517691273,18.37825868093052
PS17CJO,Foundation-g,57866.13519633401,18.296395571687196
PS17CJO,Foundation-r,57866.13519633401,18.290312235766425
PS17CJO,Foundation-i,57866.13519633401,18.873842671899293
PS17CJO,Foundation-z,57866.13519633401,18.714497894467247
PS15BDR,Foundation-g,57215.84518570259,18.53441542529741
PS15BDR,Foundation-r,57215.84518570259,18.550478315510553
PS15BDR,Foundation-i,57215.84518570259,18.923926034025417
PS15BDR,Foundation-z,57215.84518570259,17.28295286491374
SN2017MS,Foundation-g,57782.31704800424,15.768547076712178
SN2017MS,Foundation-r,57782.31704800424,15.947827652811503
SN2017MS,Foundation-i,57782.31704800424,16.663154387247104
SN2017MS,Foundation-z,57782.31704800424,16.70696410278417
SN2016HPX,Foundation-g,57703.86396315108,16.46481840087079
SN2016HPX,Foundation-r,57703.86396315108,16.523788614037866
SN2016HPX,Foundation-i,57703.86396315108,17.09402120955463
SN2016HPX,Foundation-z,57703.86396315108,17.18915177490846
PS16FBB,Foundation-g,57719.491192484835,17.51078053109505
PS16FBB,Foundation-r,57719.491192484835,17.699285684979216
PS16FBB,Foundation-i,57719.491192484835,18.071974594906013
PS16FBB,Foundation-z,57719.491192484835,18.341183580499468
AT2017CFD,Foundation-g,57843.616315389714,14.79628290042597
AT2017CFD,Foundation-r,57843.616315389714,14.768330295605582
AT2017CFD,Foundation-i,57843.616315389714,15.361425623614203
AT2017CFD,Foundation-z,57843.616315389714,15.769780227435371
ASASSN-15SS,Foundation-g,57338.31621632367,17.097245425965696
ASASSN-15SS,Foundation-r,57338.31621632367,17.018227365485085
ASASSN-15SS,Foundation-i,57338.31621632367,17.630761983771155
ASASSN-15SS,Foundation-z,57338.31621632367,17.69090092534183
AT2016COR,Foundation-g,57541.450051456035,18.31415227327292
AT2016COR,Foundation-r,57541.450051456035,18.16820455450874
AT2016COR,Foundation-i,57541.450051456035,18.452814677918013
AT2016COR,Foundation-z,57541.450051456035,18.474715572011586
PS15MT,Foundation-g,57105.77673493219,18.108908764951615
PS15MT,Foundation-r,57105.77673493219,18.19333349334937
PS15MT,Foundation-i,57105.77673493219,18.803739027728096
PS15MT,Foundation-z,57105.77673493219,18.87601641624053
AT2016CVW,Foundation-g,57559.94468415754,17.47100371207018
AT2016CVW,Foundation-r,57559.94468415754,17.292315684938938
AT2016CVW,Foundation-i,57559.94468415754,17.752798908673707
AT2016CVW,Foundation-z,57559.94468415754,17.91647254992653
SN2016AJF,Foundation-g,57442.383300905436,17.12896583121472
SN2016AJF,Foundation-r,57442.383300905436,16.810639567203705
SN2016AJF,Foundation-i,57442.383300905436,16.943532377895643
SN2016AJF,Foundation-z,57442.383300905436,17.028544836569147
ATLAS16AGV,Foundation-g,57470.03049271045,17.080338272943997
ATLAS16AGV,Foundation-r,57470.03049271045,17.237615012136086
ATLAS16AGV,Foundation-i,57470.03049271045,17.810733256821305
ATLAS16AGV,Foundation-z,57470.03049271045,17.87821756532351
SN2016BLM,Foundation-g,57482.11809373894,17.389096893834047
SN2016BLM,Foundation-r,57482.11809373894,17.312850485134646
SN2016BLM,Foundation-i,57482.11809373894,17.751705098079153
SN2016BLM,Foundation-z,57482.11809373894,17.71664049153804
SN2016ASF,Foundation-g,57464.624335962326,15.944371468863128
SN2016ASF,Foundation-r,57464.624335962326,15.806451127294537
SN2016ASF,Foundation-i,57464.624335962326,16.28382780121723
SN2016ASF,Foundation-z,57464.624335962326,16.409017434448224
ASASSN-16EM,Foundation-g,57500.952868364606,16.454225317746666
ASASSN-16EM,Foundation-r,57500.952868364606,16.352354573393253
ASASSN-16EM,Foundation-i,57500.952868364606,17.276027420750243
ASASSN-16EM,Foundation-z,57500.952868364606,16.997549861130995
PS15CMS,Foundation-g,57326.63213412848,18.07329237554479
PS15CMS,Foundation-r,57326.63213412848,18.11169937475239
PS15CMS,Foundation-i,57326.63213412848,18.54710855587766
PS15CMS,Foundation-z,57326.63213412848,18.84412802762279
PS15BST,Foundation-g,57259.59041986343,18.573890230000906
PS15BST,Foundation-r,57259.59041986343,18.6396779965956
PS15BST,Foundation-i,57259.59041986343,19.2792327531008
PS15BST,Foundation-z,57259.59041986343,19.742689911050153
SN2016AQB,Foundation-g,57450.47564588892,17.665401970591034
SN2016AQB,Foundation-r,57450.47564588892,17.790933183563848
SN2016AQB,Foundation-i,57450.47564588892,18.377471582085725
SN2016AQB,Foundation-z,57450.47564588892,18.455038592269077
SN2016GRZ,Foundation-g,57670.245637793356,18.92111080690713
SN2016GRZ,Foundation-r,57670.245637793356,18.824312086535233
SN2016GRZ,Foundation-i,57670.245637793356,19.177921072658595
SN2016GRZ,Foundation-z,57670.245637793356,19.841206763604976
PS15CZE,Foundation-g,57364.40208335256,18.33623696230107
PS15CZE,Foundation-r,57364.40208335256,18.161069383385644
PS15CZE,Foundation-i,57364.40208335256,18.368865012796213
PS15CZE,Foundation-z,57364.40208335256,18.469932224139324
PS16CQA,Foundation-g,57545.328179539465,18.28982079800284
PS16CQA,Foundation-r,57545.328179539465,18.277804559897646
PS16CQA,Foundation-i,57545.328179539465,18.678302013215166
PS16CQA,Foundation-z,57545.328179539465,19.05233310510317
SN2016COJ,Foundation-g,57548.17581816192,14.037227209312501
SN2016COJ,Foundation-r,57548.17581816192,13.179362643199699
SN2016COJ,Foundation-i,57548.17581816192,13.734946955125093
SN2016COJ,Foundation-z,57548.17581816192,13.774359259095007
AT2016EOA,Foundation-g,57615.723359346885,16.03777971187467
AT2016EOA,Foundation-r,57615.723359346885,16.02202756500138
AT2016EOA,Foundation-i,57615.723359346885,16.49719461004951
AT2016EOA,Foundation-z,57615.723359346885,16.568633825990382
SN2016AQT,Foundation-g,57454.536773987966,17.097252070247976
SN2016AQT,Foundation-r,57454.536773987966,17.126084886824426
SN2016AQT,Foundation-i,57454.536773987966,17.731103961437626
SN2016AQT,Foundation-z,57454.536773987966,17.747556892619038
ASASSN-15TI,Foundation-g,57364.137827641345,16.058165085323267
ASASSN-15TI,Foundation-r,57364.137827641345,15.992477010923967
ASASSN-15TI,Foundation-i,57364.137827641345,16.45618446860196
ASASSN-15TI,Foundation-z,57364.137827641345,16.502996215716596
PSNJ2352371,Foundation-g,57284.69533371951,16.737232242987485
PSNJ2352371,Foundation-r,57284.69533371951,16.793774502474264
PSNJ2352371,Foundation-i,57284.69533371951,17.13216872620379
PSNJ2352371,Foundation-z,57284.69533371951,17.78178390103641
PS16EJH,Foundation-g,57643.422354630755,17.157632690314795
PS16EJH,Foundation-r,57643.422354630755,17.12582686533877
